order_id,order_date,region,product,quantity,revenue
ORD004348,2025-10-28 23:59:45.645053,South,Chili Sauce 250g,31,10589.6
ORD004349,2025-10-18 23:59:45.645053,East,Biscuits 200g,5,661.0
ORD004350,2025-07-07 23:59:45.645053,North,Yogurt 500g,13,5847.79
ORD004351,2025-04-16 23:59:45.645053,West,Biscuits 200g,38,18961.62
ORD004352,2025-06-14 23:59:45.645053,West,Potato Chips 50g,31,5862.410000000001
ORD004353,2025-03-21 23:59:45.645053,Central,Cheese Spread 100g,46,20829.72
ORD004354,2025-08-28 23:59:45.645053,West,Paneer Curry Ready Meal,9,1698.3
ORD004355,2025-09-21 23:59:45.645053,North,Mango Juice 1L,43,20555.72
ORD004356,2025-12-11 23:59:45.645053,North,Paneer Curry Ready Meal,3,1033.9499999999998
ORD004357,2025-04-23 23:59:45.645053,East,Chicken Biryani Ready Meal,1,366.72
ORD004358,2025-02-11 23:59:45.645053,West,Paneer Curry Ready Meal,49,4643.73
ORD004359,2025-04-25 23:59:45.645053,West,Cola 500ml,38,11351.740000000002
ORD004360,2025-08-19 23:59:45.645053,North,Mango Juice 1L,48,1440.48
ORD004361,2025-12-02 23:59:45.645053,,Namkeen Mix 100g,36,7829.64
ORD004362,2025-03-21 23:59:45.645053,North,Potato Chips 50g,2,55.56
ORD004363,2025-11-06 23:59:45.645053,South,Cheese Spread 100g,35,17480.4
ORD004364,2025-12-12 23:59:45.645053,North,Chili Sauce 250g,17,6215.54
ORD004365,2025-07-15 23:59:45.645053,East,Dal Tadka Ready Meal,28,5840.240000000001
ORD004366,2025-03-14 23:59:45.645053,Central,Dal Tadka Ready Meal,32,8392.96
ORD004367,2025-12-02 23:59:45.645053,,Cola 500ml,14,6848.66
ORD004368,2025-12-03 23:59:45.645053,South,Dal Tadka Ready Meal,14,5117.0
ORD004369,2025-11-01 23:59:45.645053,East,Paneer 200g,24,9076.32
ORD004370,2025-05-07 23:59:45.645053,North,Paneer 200g,9,3947.67
ORD004371,2026-01-03 23:59:45.645053,West,Cola 500ml,10,2856.6000000000004
ORD004261,2025-12-17 23:59:45.645053,North,Yogurt 500g,35,13928.25
ORD004373,2025-12-09 23:59:45.645053,East,Yogurt 500g,17,4583.37
ORD004374,2025-11-02 23:59:45.645053,West,Tomato Ketchup 500g,1,32.2
ORD004375,2025-11-17 23:59:45.645053,East,Soy Sauce 200ml,7,493.92
ORD004376,2025-12-28 23:59:45.645053,East,Water Bottle 1L,15,2418.6000000000004
ORD004377,2025-07-19 23:59:45.645053,East,Biscuits 200g,39,18932.16
ORD004378,2025-04-09 23:59:45.645053,West,Potato Chips 50g,3,588.72
ORD004379,2025-04-21 23:59:45.645053,West,Paneer Curry Ready Meal,1,60.09
ORD004380,2025-04-02 23:59:45.645053,Central,Namkeen Mix 100g,10,3507.6
ORD004381,2025-10-12 23:59:45.645053,South,Chili Sauce 250g,44,18362.96
ORD004382,2025-07-02 23:59:45.645053,North,Water Bottle 1L,43,15550.949999999999
ORD004383,2026-01-11 23:59:45.645053,Central,Mango Juice 1L,17,8403.1
ORD004384,2025-12-31 23:59:45.645053,East,Paneer Curry Ready Meal,34,6093.48
ORD004385,2025-07-11 23:59:45.645053,Central,Yogurt 500g,46,6321.32
ORD004386,2025-06-22 23:59:45.645053,Central,Yogurt 500g,34,8726.099999999999
ORD004387,2025-04-14 23:59:45.645053,South,Cola 500ml,49,14197.75
ORD004388,2025-02-27 23:59:45.645053,Central,Water Bottle 1L,32,6477.44
ORD004389,2025-02-01 23:59:45.645053,North,Cola 500ml,34,11163.900000000001
ORD002081,2025-02-12 23:59:45.645053,East,Chicken Biryani Ready Meal,8,1529.52
ORD004391,2026-01-14 23:59:45.645053,North,Cola 500ml,20,1920.3999999999999
ORD004392,2025-03-23 23:59:45.645053,East,Cola 500ml,41,-4614.14
ORD004393,2025-12-10 23:59:45.645053,South,Water Bottle 1L,31,9851.179999999998
ORD004394,2025-02-21 23:59:45.645053,West,Cheese Spread 100g,23,2352.44
ORD004395,2025-09-09 23:59:45.645053,East,Chili Sauce 250g,9,1138.23
ORD004396,2026-01-18 23:59:45.645053,West,Soy Sauce 200ml,30,3172.8
ORD004397,invalid_date,West,Namkeen Mix 100g,49,18731.23
ORD004398,2025-06-18 23:59:45.645053,North,Tomato Ketchup 500g,24,3210.24
ORD004399,2025-08-04 23:59:45.645053,South,Biscuits 200g,43,15668.769999999999
ORD004400,2025-05-26 23:59:45.645053,East,Cheese Spread 100g,2,505.38
ORD004401,2025-05-15 23:59:45.645053,East,Milk 1L,45,20534.4
ORD004402,2025-02-06 23:59:45.645053,North,Chili Sauce 250g,4,1396.16
ORD004403,2025-05-17 23:59:45.645053,West,Namkeen Mix 100g,17,7908.91
ORD004404,2025-10-08 23:59:45.645053,West,Milk 1L,10,1454.8
ORD004405,,North,Mango Juice 1L,27,10517.85
ORD004406,2025-11-13 23:59:45.645053,Central,Paneer 200g,50,5809.5
ORD004407,2026-01-20 23:59:45.645053,Central,Chicken Biryani Ready Meal,50,7036.499999999999
ORD004408,2025-03-25 23:59:45.645053,South,Milk 1L,26,11565.58
ORD004409,2025-05-03 23:59:45.645053,North,Mango Juice 1L,12,1578.0
ORD004410,2025-07-10 23:59:45.645053,North,Soy Sauce 200ml,20,3695.7999999999997
ORD004411,,South,Yogurt 500g,23,8285.75
ORD004412,2025-09-16 23:59:45.645053,South,Dal Tadka Ready Meal,8,2648.16
ORD004413,2025-07-12 23:59:45.645053,Central,Dal Tadka Ready Meal,45,13424.4
ORD004414,2025-12-28 23:59:45.645053,South,Paneer Curry Ready Meal,35,13247.15
ORD004415,2025-07-01 23:59:45.645053,West,Namkeen Mix 100g,14,3089.52
ORD004416,2025-03-26 23:59:45.645053,West,Paneer Curry Ready Meal,4,1821.28
ORD004417,2025-04-02 23:59:45.645053,Central,Milk 1L,25,7732.75
ORD004418,2026-01-07 23:59:45.645053,Central,Chili Sauce 250g,16,6977.44
ORD004419,2025-11-19 23:59:45.645053,North,Namkeen Mix 100g,1,269.1
ORD004420,invalid_date,West,Soy Sauce 200ml,-10,-296.4
ORD004421,2025-09-28 23:59:45.645053,East,Milk 1L,31,9835.99
ORD004422,2025-09-09 23:59:45.645053,West,Soy Sauce 200ml,42,20889.54
ORD004423,2025-06-25 23:59:45.645053,South,Potato Chips 50g,46,5712.74
ORD004424,2025-05-22 23:59:45.645053,South,Cola 500ml,31,5583.72
ORD004425,2025-09-23 23:59:45.645053,Central,Water Bottle 1L,28,5099.360000000001
ORD004426,2025-11-11 23:59:45.645053,East,Paneer 200g,5,2450.25
ORD004427,2026-02-01 23:59:45.645053,,Chili Sauce 250g,37,582.75
ORD004428,2025-04-27 23:59:45.645053,South,Potato Chips 50g,9,3148.56
ORD004429,2025-02-28 23:59:45.645053,South,Chili Sauce 250g,36,10341.72
ORD004430,2025-10-24 23:59:45.645053,North,Chicken Biryani Ready Meal,50,19812.0
ORD004431,2025-03-08 23:59:45.645053,South,Cola 500ml,23,10763.54
ORD004432,2025-11-06 23:59:45.645053,Central,Chili Sauce 250g,22,4382.4
ORD004433,2025-07-17 23:59:45.645053,North,Water Bottle 1L,31,3950.9500000000003
ORD004434,2026-01-23 23:59:45.645053,East,Cola 500ml,30,13871.4
ORD004435,2025-05-08 23:59:45.645053,Central,Biscuits 200g,4,1779.92
ORD004436,2025-06-24 23:59:45.645053,Central,Milk 1L,35,12639.55
ORD004437,2025-09-05 23:59:45.645053,North,Cheese Spread 100g,24,1007.76
ORD004438,2025-08-20 23:59:45.645053,North,Yogurt 500g,46,4137.7
ORD004439,2025-07-12 23:59:45.645053,South,Potato Chips 50g,-10,-1387.1000000000001
ORD004440,2026-01-05 23:59:45.645053,Central,Yogurt 500g,2,546.44
ORD004441,2025-09-10 23:59:45.645053,West,Cheese Spread 100g,43,15618.460000000001
ORD004442,2025-04-10 23:59:45.645053,East,Chicken Biryani Ready Meal,6,2964.66
ORD002132,2026-01-06 23:59:45.645053,South,Chili Sauce 250g,1,485.97
ORD004444,2025-12-07 23:59:45.645053,South,Milk 1L,19,4295.71
ORD004445,2025-02-10 23:59:45.645053,North,Cheese Spread 100g,2,347.66
ORD004446,2026-01-26 23:59:45.645053,South,Cola 500ml,32,3126.72
ORD004447,invalid_date,East,Soy Sauce 200ml,37,9411.69
ORD004448,2025-04-21 23:59:45.645053,East,Mango Juice 1L,23,6026.459999999999
ORD004449,2025-06-21 23:59:45.645053,East,Tomato Ketchup 500g,7,2206.89
ORD004450,2025-04-24 23:59:45.645053,Central,Paneer 200g,37,14547.66
ORD004451,2025-05-29 23:59:45.645053,East,Dal Tadka Ready Meal,31,783.99
ORD004452,2025-06-28 23:59:45.645053,West,Paneer Curry Ready Meal,31,11187.59
ORD004453,2025-02-16 23:59:45.645053,Central,Paneer 200g,48,13572.48
ORD004454,2025-11-20 23:59:45.645053,South,Cola 500ml,20,1992.8
ORD004455,2025-11-15 23:59:45.645053,West,Milk 1L,30,1128.9
ORD004456,2025-12-09 23:59:45.645053,Central,Cola 500ml,32,11282.56
ORD004457,2025-10-19 23:59:45.645053,North,Milk 1L,26,10239.06
ORD004458,2025-02-09 23:59:45.645053,Central,Soy Sauce 200ml,42,8563.800000000001
ORD004459,2025-11-30 23:59:45.645053,Central,Potato Chips 50g,41,-8457.48
ORD004460,2025-02-05 23:59:45.645053,West,Paneer 200g,31,12774.17
ORD004461,2025-06-25 23:59:45.645053,West,Soy Sauce 200ml,9,1667.25
ORD004462,2025-08-24 23:59:45.645053,South,Dal Tadka Ready Meal,7,1527.05
ORD004463,2025-07-24 23:59:45.645053,Central,Milk 1L,14,244.72
ORD004464,invalid_date,Central,Mango Juice 1L,6,2838.66
ORD004465,2025-08-17 23:59:45.645053,South,Soy Sauce 200ml,47,14090.6
ORD000774,2025-07-02 23:59:45.645053,North,Potato Chips 50g,46,1973.86
ORD004467,2025-05-15 23:59:45.645053,West,Paneer Curry Ready Meal,9,4134.6900000000005
ORD004468,2026-01-24 23:59:45.645053,Central,Paneer 200g,10,1432.8999999999999
ORD004469,2025-08-01 23:59:45.645053,East,Dal Tadka Ready Meal,36,1786.32
ORD004470,2025-10-21 23:59:45.645053,Central,Biscuits 200g,38,15017.22
ORD004471,2025-03-28 23:59:45.645053,South,Chicken Biryani Ready Meal,20,2941.6000000000004
ORD004472,2025-07-26 23:59:45.645053,Central,Chicken Biryani Ready Meal,50,11130.5
ORD004473,2025-07-28 23:59:45.645053,South,Milk 1L,18,6170.039999999999
ORD004474,2025-05-12 23:59:45.645053,Central,Milk 1L,31,12196.64
ORD004475,2025-03-13 23:59:45.645053,North,Dal Tadka Ready Meal,23,1291.6799999999998
ORD004476,2025-06-24 23:59:45.645053,East,Cola 500ml,3,567.78
ORD004477,2025-08-09 23:59:45.645053,South,Potato Chips 50g,35,9513.0
ORD004478,2025-12-28 23:59:45.645053,West,Tomato Ketchup 500g,18,5296.5
ORD004479,2025-02-08 23:59:45.645053,West,Tomato Ketchup 500g,48,9155.52
ORD004480,2025-05-22 23:59:45.645053,East,Soy Sauce 200ml,21,2052.33
ORD004481,2025-11-07 23:59:45.645053,East,Cola 500ml,43,13503.720000000001
ORD004482,2025-06-21 23:59:45.645053,Central,Namkeen Mix 100g,21,4672.92
ORD004483,2025-12-21 23:59:45.645053,Central,Soy Sauce 200ml,49,12810.07
ORD004484,2025-07-06 23:59:45.645053,North,Tomato Ketchup 500g,49,7456.820000000001
ORD004485,2025-04-05 23:59:45.645053,South,Dal Tadka Ready Meal,33,11419.98
ORD004486,2025-04-03 23:59:45.645053,Central,Yogurt 500g,15,2411.1000000000004
ORD004487,2025-03-09 23:59:45.645053,East,Chicken Biryani Ready Meal,22,1629.98
ORD004488,2026-01-01 23:59:45.645053,South,Chicken Biryani Ready Meal,42,15922.62
ORD004489,2026-01-15 23:59:45.645053,West,Milk 1L,38,16079.699999999999
ORD004490,,East,Tomato Ketchup 500g,26,7770.360000000001
ORD004491,2025-04-19 23:59:45.645053,West,Paneer Curry Ready Meal,19,4507.94
ORD004492,2025-06-29 23:59:45.645053,West,Paneer Curry Ready Meal,46,11773.24
ORD004493,2025-08-19 23:59:45.645053,West,Cheese Spread 100g,7,1329.6499999999999
ORD004494,2025-09-13 23:59:45.645053,South,Biscuits 200g,26,4137.900000000001
ORD004495,2025-08-10 23:59:45.645053,West,Chili Sauce 250g,5,1569.5
ORD004496,2025-05-24 23:59:45.645053,Central,Potato Chips 50g,24,1617.3600000000001
ORD004497,2025-03-01 23:59:45.645053,Central,Namkeen Mix 100g,27,5147.82
ORD004498,2025-11-11 23:59:45.645053,South,Chicken Biryani Ready Meal,34,14347.66
ORD004499,2025-02-17 23:59:45.645053,West,Paneer Curry Ready Meal,21,5343.24
ORD004500,2025-02-03 23:59:45.645053,West,Cheese Spread 100g,31,15094.210000000001
ORD004501,2025-04-09 23:59:45.645053,South,Chili Sauce 250g,16,1486.08
ORD004502,2025-03-26 23:59:45.645053,North,Yogurt 500g,3,406.56000000000006
ORD004503,,North,Cheese Spread 100g,38,7849.28
ORD004504,2025-04-06 23:59:45.645053,East,Paneer Curry Ready Meal,18,2355.84
ORD004505,2025-02-11 23:59:45.645053,East,Chili Sauce 250g,43,17369.85
ORD004506,2025-05-31 23:59:45.645053,East,Paneer Curry Ready Meal,21,1747.8300000000002
ORD004507,2025-05-14 23:59:45.645053,Central,Water Bottle 1L,8,1835.76
ORD004508,invalid_date,North,Mango Juice 1L,34,16964.64
ORD004509,2025-08-09 23:59:45.645053,West,Mango Juice 1L,4,1867.84
ORD004510,2025-04-12 23:59:45.645053,South,Milk 1L,7,1256.1499999999999
ORD004511,2025-07-13 23:59:45.645053,East,Namkeen Mix 100g,19,7870.94
ORD004512,2025-02-09 23:59:45.645053,Central,Yogurt 500g,-1,-261.48
ORD004513,2025-02-02 23:59:45.645053,North,Cheese Spread 100g,29,6391.0199999999995
ORD004514,,South,Chili Sauce 250g,9,1262.7
ORD004515,2025-09-20 23:59:45.645053,South,Namkeen Mix 100g,16,6046.08
ORD004516,,North,Chicken Biryani Ready Meal,14,6033.3
ORD004517,2026-01-29 23:59:45.645053,South,Chicken Biryani Ready Meal,43,7721.9400000000005
ORD004518,2025-03-04 23:59:45.645053,South,Chili Sauce 250g,40,2787.6
ORD004519,2025-10-03 23:59:45.645053,North,Paneer Curry Ready Meal,24,6595.68
ORD004520,2025-04-14 23:59:45.645053,East,Water Bottle 1L,42,1026.06
ORD004521,2025-07-31 23:59:45.645053,Central,Paneer Curry Ready Meal,25,4852.25
ORD004522,2025-09-01 23:59:45.645053,West,Chili Sauce 250g,19,4912.64
ORD004523,2025-07-26 23:59:45.645053,West,Mango Juice 1L,3,1276.26
ORD004524,2025-09-12 23:59:45.645053,East,Cola 500ml,1,410.82
ORD004525,2025-10-24 23:59:45.645053,West,Cola 500ml,38,3872.58
ORD004526,2025-12-13 23:59:45.645053,North,Namkeen Mix 100g,2,742.74
ORD004527,2025-06-29 23:59:45.645053,West,Water Bottle 1L,39,15556.32
ORD004528,2025-06-10 23:59:45.645053,East,Milk 1L,42,7656.179999999999
ORD004529,2025-05-18 23:59:45.645053,North,Milk 1L,20,3494.6
ORD004530,2025-07-08 23:59:45.645053,Central,Mango Juice 1L,48,19475.04
ORD004531,2025-12-06 23:59:45.645053,South,Paneer 200g,9,1730.43
ORD004532,2025-09-25 23:59:45.645053,South,Namkeen Mix 100g,27,1060.02
ORD004533,2025-07-31 23:59:45.645053,North,Cheese Spread 100g,24,9939.119999999999
ORD004534,2025-05-23 23:59:45.645053,South,Potato Chips 50g,21,1720.11
ORD004535,2026-01-24 23:59:45.645053,North,Namkeen Mix 100g,20,-1878.1999999999998
ORD004536,2025-11-19 23:59:45.645053,East,Yogurt 500g,33,16160.429999999998
ORD004537,,East,Biscuits 200g,22,6403.98
ORD004538,,Central,Namkeen Mix 100g,11,5163.07
ORD004539,2025-05-22 23:59:45.645053,North,Namkeen Mix 100g,45,21125.25
ORD004540,2025-08-12 23:59:45.645053,Central,Cola 500ml,5,541.3000000000001
ORD004541,2025-08-08 23:59:45.645053,North,Soy Sauce 200ml,40,11823.599999999999
ORD001408,2025-07-07 23:59:45.645053,East,Chili Sauce 250g,4,1120.44
ORD004543,2025-07-03 23:59:45.645053,North,Paneer Curry Ready Meal,19,4685.02
ORD004544,2025-06-23 23:59:45.645053,South,Chili Sauce 250g,14,4648.28
ORD004545,,West,Cheese Spread 100g,46,18440.94
ORD004546,2025-06-12 23:59:45.645053,,Cheese Spread 100g,8,105.52
ORD004547,2025-05-31 23:59:45.645053,East,Paneer 200g,18,3421.2599999999998
ORD004548,2025-06-29 23:59:45.645053,South,Milk 1L,21,609.63
ORD004549,2025-06-18 23:59:45.645053,South,Milk 1L,15,2611.35
ORD004550,2025-12-01 23:59:45.645053,East,Water Bottle 1L,11,4819.65
ORD004551,2025-03-09 23:59:45.645053,West,Water Bottle 1L,24,8120.64
ORD004552,2025-08-27 23:59:45.645053,,Paneer 200g,28,680.4
ORD004553,invalid_date,North,Dal Tadka Ready Meal,15,235.35
ORD004554,2025-11-28 23:59:45.645053,East,Potato Chips 50g,4,549.96
ORD004555,2025-12-30 23:59:45.645053,West,Water Bottle 1L,32,7287.36
ORD004556,2025-08-28 23:59:45.645053,North,Water Bottle 1L,35,13034.7
ORD004557,2025-06-11 23:59:45.645053,South,Potato Chips 50g,11,2787.95
ORD004558,2025-02-14 23:59:45.645053,North,Water Bottle 1L,17,2200.99
ORD004559,2025-12-05 23:59:45.645053,West,Water Bottle 1L,35,10905.3
ORD004560,2026-01-16 23:59:45.645053,North,Paneer 200g,46,11488.5
ORD004561,2025-10-26 23:59:45.645053,West,Milk 1L,36,15017.76
ORD004562,2025-09-10 23:59:45.645053,South,Water Bottle 1L,13,2154.36
ORD004563,2025-07-22 23:59:45.645053,North,Potato Chips 50g,6,1732.08
ORD004564,2025-06-08 23:59:45.645053,North,Water Bottle 1L,1,137.58
ORD004565,2025-12-10 23:59:45.645053,West,Namkeen Mix 100g,29,10698.97
ORD004566,2025-03-19 23:59:45.645053,North,Chili Sauce 250g,5,2399.3
ORD004567,2025-08-10 23:59:45.645053,Central,Chicken Biryani Ready Meal,10,1363.4
ORD004568,2025-05-17 23:59:45.645053,West,Soy Sauce 200ml,26,10012.08
ORD004569,2025-10-04 23:59:45.645053,Central,Biscuits 200g,30,1979.4
ORD003503,2026-01-19 23:59:45.645053,Central,Cheese Spread 100g,32,7334.72
ORD004571,2025-05-10 23:59:45.645053,Central,Water Bottle 1L,50,6007.5
ORD004572,2025-03-22 23:59:45.645053,South,Tomato Ketchup 500g,47,11835.539999999999
ORD004573,2025-03-10 23:59:45.645053,South,Cheese Spread 100g,46,9951.64
ORD004574,2025-11-01 23:59:45.645053,East,Chili Sauce 250g,1,221.94
ORD004575,2025-12-11 23:59:45.645053,South,Water Bottle 1L,17,5615.27
ORD004576,2025-08-04 23:59:45.645053,Central,Paneer Curry Ready Meal,41,8702.25
ORD004577,2025-05-15 23:59:45.645053,South,Paneer 200g,46,542.8000000000001
ORD004578,2025-09-25 23:59:45.645053,West,Soy Sauce 200ml,30,11079.3
ORD004579,2025-03-05 23:59:45.645053,Central,Cheese Spread 100g,33,6925.05
ORD004580,2025-07-09 23:59:45.645053,East,Soy Sauce 200ml,35,13491.45
ORD004581,2025-10-28 23:59:45.645053,South,Cheese Spread 100g,19,7546.8
ORD004582,2025-09-08 23:59:45.645053,East,Yogurt 500g,14,4034.52
ORD004583,2025-06-30 23:59:45.645053,South,Cheese Spread 100g,22,4013.46
ORD004584,2025-04-02 23:59:45.645053,West,Cola 500ml,31,1695.3899999999999
ORD004585,2025-09-15 23:59:45.645053,East,Paneer 200g,18,3355.38
ORD004586,,West,Chili Sauce 250g,43,4801.38
ORD004587,2025-11-08 23:59:45.645053,South,Paneer 200g,-5,-1952.2
ORD004588,2026-01-14 23:59:45.645053,East,Yogurt 500g,28,6429.92
ORD004589,2025-11-21 23:59:45.645053,Central,Yogurt 500g,24,11463.36
ORD004590,2025-03-26 23:59:45.645053,East,Biscuits 200g,43,3925.4700000000003
ORD004591,2025-03-11 23:59:45.645053,South,Potato Chips 50g,13,3993.47
ORD004592,2025-09-01 23:59:45.645053,Central,Water Bottle 1L,-3,-642.51
ORD004593,2025-07-28 23:59:45.645053,East,Chili Sauce 250g,38,11674.740000000002
ORD004594,2025-08-13 23:59:45.645053,,Cheese Spread 100g,44,17122.6
ORD004595,2025-08-03 23:59:45.645053,East,Potato Chips 50g,36,3845.5199999999995
ORD004596,2025-10-28 23:59:45.645053,West,Chili Sauce 250g,11,3724.16
ORD004597,2026-01-11 23:59:45.645053,Central,Chili Sauce 250g,29,7993.5599999999995
ORD004598,2025-06-07 23:59:45.645053,East,Paneer Curry Ready Meal,30,14132.1
ORD004599,2025-08-29 23:59:45.645053,South,Cola 500ml,13,3466.19
ORD004600,2025-11-07 23:59:45.645053,North,Dal Tadka Ready Meal,22,5272.3
ORD004601,2026-01-19 23:59:45.645053,West,Biscuits 200g,23,5159.82
ORD004602,2025-03-22 23:59:45.645053,West,Cola 500ml,26,9644.44
ORD004603,2025-12-17 23:59:45.645053,North,Tomato Ketchup 500g,19,4218.57
ORD004604,2025-07-16 23:59:45.645053,North,Milk 1L,39,3923.01
ORD004605,2025-08-04 23:59:45.645053,South,Cola 500ml,24,11116.08
ORD001060,2025-12-15 23:59:45.645053,Central,Yogurt 500g,8,1755.36
ORD004607,2025-12-26 23:59:45.645053,West,Yogurt 500g,35,4891.950000000001
ORD004608,2025-05-25 23:59:45.645053,Central,Paneer 200g,1,67.53
ORD004609,2025-10-06 23:59:45.645053,East,Chili Sauce 250g,5,1608.3500000000001
ORD004610,2025-08-13 23:59:45.645053,Central,Chili Sauce 250g,5,1134.15
ORD004611,2025-09-05 23:59:45.645053,South,Water Bottle 1L,14,1531.46
ORD004612,2026-01-19 23:59:45.645053,West,Tomato Ketchup 500g,37,5391.64
ORD004613,2025-11-13 23:59:45.645053,North,Paneer Curry Ready Meal,35,3263.05
ORD004614,2025-02-07 23:59:45.645053,West,Dal Tadka Ready Meal,33,8612.01
ORD004615,2025-12-30 23:59:45.645053,South,Chili Sauce 250g,34,8291.58
ORD004616,2025-03-23 23:59:45.645053,North,Tomato Ketchup 500g,26,6771.7
ORD004617,2025-06-14 23:59:45.645053,Central,Tomato Ketchup 500g,4,923.2
ORD004618,2025-09-03 23:59:45.645053,South,Soy Sauce 200ml,46,17678.72
ORD004619,2025-08-12 23:59:45.645053,Central,Chili Sauce 250g,13,3928.8600000000006
ORD004620,2025-08-23 23:59:45.645053,South,Dal Tadka Ready Meal,29,5782.0199999999995
ORD004621,2026-01-04 23:59:45.645053,South,Paneer Curry Ready Meal,36,15452.28
ORD004622,2025-10-18 23:59:45.645053,East,Paneer Curry Ready Meal,8,820.56
ORD004623,2025-07-19 23:59:45.645053,West,Soy Sauce 200ml,35,13724.9
ORD004624,2025-07-13 23:59:45.645053,South,Chili Sauce 250g,25,3935.25
ORD004625,2025-02-08 23:59:45.645053,East,Dal Tadka Ready Meal,31,9321.699999999999
ORD004626,2025-03-28 23:59:45.645053,West,Tomato Ketchup 500g,17,1264.29
ORD004627,2025-12-26 23:59:45.645053,East,Dal Tadka Ready Meal,11,4663.34
ORD004628,2025-02-06 23:59:45.645053,Central,Water Bottle 1L,40,8699.199999999999
ORD004629,2025-10-24 23:59:45.645053,West,Yogurt 500g,8,953.68
ORD004630,2025-06-05 23:59:45.645053,West,Cheese Spread 100g,24,6078.96
ORD004631,2025-03-30 23:59:45.645053,East,Soy Sauce 200ml,17,2207.79
ORD004632,2025-12-18 23:59:45.645053,West,Mango Juice 1L,18,1450.98
ORD004633,2025-10-11 23:59:45.645053,West,Soy Sauce 200ml,3,259.38
ORD004634,2025-11-08 23:59:45.645053,West,Potato Chips 50g,39,17655.3
ORD004635,,East,Cola 500ml,4,532.16
ORD001939,2025-10-27 23:59:45.645053,South,Tomato Ketchup 500g,39,15566.07
ORD004637,2025-07-08 23:59:45.645053,East,Biscuits 200g,4,1991.52
ORD004638,2025-11-02 23:59:45.645053,East,Yogurt 500g,18,4178.5199999999995
ORD004639,2025-12-13 23:59:45.645053,West,Milk 1L,46,1902.56
ORD004640,2025-10-01 23:59:45.645053,South,Cheese Spread 100g,44,1819.4
ORD004641,2025-12-30 23:59:45.645053,North,Soy Sauce 200ml,29,2729.48
ORD004642,,North,Milk 1L,48,11884.32
ORD004643,invalid_date,East,Water Bottle 1L,19,6188.870000000001
ORD004644,2025-08-31 23:59:45.645053,South,Paneer Curry Ready Meal,22,6172.1
ORD004645,2025-08-05 23:59:45.645053,West,Paneer 200g,50,4379.0
ORD004646,invalid_date,Central,Cola 500ml,17,6433.14
ORD004647,invalid_date,East,Dal Tadka Ready Meal,15,2159.25
ORD004648,2025-09-10 23:59:45.645053,West,Milk 1L,14,1787.6599999999999
ORD004649,2025-07-08 23:59:45.645053,East,Chili Sauce 250g,31,8042.02
ORD004650,invalid_date,North,Potato Chips 50g,31,14549.539999999999
ORD004651,2025-04-04 23:59:45.645053,South,Biscuits 200g,21,6440.91
ORD004652,2025-11-18 23:59:45.645053,West,Paneer 200g,11,4845.61
ORD004653,2025-05-27 23:59:45.645053,North,Cola 500ml,20,5718.400000000001
ORD004654,2025-07-17 23:59:45.645053,West,Dal Tadka Ready Meal,33,5133.8099999999995
ORD004655,2025-05-15 23:59:45.645053,North,Soy Sauce 200ml,38,12162.66
ORD004656,,West,Cola 500ml,35,15103.900000000001
ORD004657,2025-05-07 23:59:45.645053,North,Biscuits 200g,44,12326.16
ORD004658,invalid_date,East,Chicken Biryani Ready Meal,2,477.38
ORD004659,2025-06-10 23:59:45.645053,North,Chicken Biryani Ready Meal,10,2809.3
ORD004660,2025-11-14 23:59:45.645053,Central,Yogurt 500g,17,8018.22
ORD004661,2025-09-17 23:59:45.645053,West,Water Bottle 1L,33,-8893.83
ORD004662,2025-07-05 23:59:45.645053,South,Milk 1L,11,2091.21
ORD004663,2025-03-05 23:59:45.645053,South,Namkeen Mix 100g,49,8529.43
ORD004664,2025-02-23 23:59:45.645053,East,Tomato Ketchup 500g,41,12179.869999999999
ORD004665,2026-01-24 23:59:45.645053,West,Biscuits 200g,48,10102.08
ORD004666,2025-08-01 23:59:45.645053,East,Yogurt 500g,40,1491.6
ORD004667,2025-03-17 23:59:45.645053,South,Paneer Curry Ready Meal,12,4382.5199999999995
ORD004668,2025-10-09 23:59:45.645053,North,Soy Sauce 200ml,7,2489.69
ORD004669,2025-08-14 23:59:45.645053,Central,Paneer Curry Ready Meal,24,1750.3200000000002
ORD004670,2025-03-22 23:59:45.645053,Central,Soy Sauce 200ml,28,2794.96
ORD002056,2026-01-19 23:59:45.645053,North,Paneer Curry Ready Meal,14,6269.34
ORD004672,2025-05-10 23:59:45.645053,South,Water Bottle 1L,44,9792.64
ORD004673,2025-09-28 23:59:45.645053,West,Chicken Biryani Ready Meal,29,10891.53
ORD004674,2025-06-10 23:59:45.645053,Central,Water Bottle 1L,23,5647.650000000001
ORD004675,2025-03-07 23:59:45.645053,East,Water Bottle 1L,7,1678.8100000000002
ORD004676,2025-10-18 23:59:45.645053,North,Mango Juice 1L,7,1271.97
ORD004677,invalid_date,Central,Mango Juice 1L,10,3351.1000000000004
ORD004678,2025-11-27 23:59:45.645053,Central,Cheese Spread 100g,43,16870.19
ORD004679,2025-04-20 23:59:45.645053,East,Soy Sauce 200ml,8,3930.96
ORD004680,2026-01-13 23:59:45.645053,Central,Chicken Biryani Ready Meal,34,3205.86
ORD004681,2025-08-01 23:59:45.645053,North,Water Bottle 1L,32,6129.28
ORD004682,2025-02-23 23:59:45.645053,Central,Paneer 200g,12,316.92
